Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price,Season
2004,Hassan,2688,3550.0,27.0,Black cotton,Drip,2.0,53.0,Cashew,2134,Kharif
2005,Hassan,2311,3550.0,27.0,Black cotton,Drip,836.0,53.5,Cashew,45186,Kharif
2006,Hassan,2188,3550.0,27.0,Black cotton,Drip,806.0,52.5,Cashew,238542,Kharif
2007,Hassan,1998,3654.0,27.2,Sandy,Drip,880.0,56.0,Cashew,1516,Kharif
2008,Hassan,2006,3654.0,27.2,Sandy,Drip,770.0,57.0,Cashew,57259,Kharif
2009,Hassan,2034,3654.0,27.2,Sandy,Drip,395.0,57.5,Cashew,234779,Kharif
2010,Hassan,2035,233.0,27.0,Sandy,Drip,187.0,57.0,Cashew,1493,Kharif
2011,Hassan,2074,233.0,27.0,Sandy,Drip,187.0,55.0,Cashew,64409,Kharif
2012,Hassan,2127,233.0,27.0,Sandy,Drip,121.0,56.0,Cashew,249978,Kharif
2013,Hassan,2090,234.0,27.0,Sandy,Drip,103.0,54.0,Cashew,637,Kharif
2014,Hassan,2059,234.0,27.0,Sandy,Drip,71.0,58.0,Cashew,43311,Kharif
2015,Hassan,2050,234.0,27.0,Sandy,Drip,3961.0,58.0,Cashew,24848,Kharif
2016,Hassan,1865,3105.0,27.2,Sandy,Drip,4247.0,59.0,Cashew,761,Kharif
2017,Hassan,1841,3105.0,27.2,Sandy,Drip,3290.0,50.0,Cashew,45608,Kharif
2018,Hassan,1799,3105.0,27.2,Sandy,Drip,3138.0,54.0,Cashew,234581,Kharif
2004,Hassan,1468,236.0,27.1,Sandy,Drip,3423.0,53.0,Coconut,646,Kharif
2005,Hassan,568,236.0,27.1,Sandy,Drip,3899.0,59.5,Coconut,43562,Kharif
2006,Hassan,407,2903.1,27.1,Sandy,Drip,4015.0,55.0,Coconut,200000,Kharif
2007,Hassan,177,2903.1,26.8,Sandy,Drip,4279.0,53.0,Coconut,4847,Kharif
2008,Hassan,51,2903.1,26.8,Sandy,Drip,4167.0,53.5,Coconut,51239,Kharif
2009,Hassan,173,2996.6,26.8,Sandy,Drip,4479.0,52.5,Coconut,216396,Kharif
2010,Hassan,201,2996.6,37.0,Sandy,Drip,3699.0,56.0,Coconut,2644,Kharif
2011,Hassan,206,2996.6,37.0,Sandy,Drip,4904.0,57.0,Coconut,44235,Kharif
2012,Hassan,243,3522.8,37.0,Sandy,Drip,2821.0,57.5,Coconut,203317,Kharif
2013,Hassan,123,3522.8,38.0,Sandy,Drip,3472.0,57.0,Coconut,2134,Kharif
2014,Hassan,82,3522.8,38.0,Sandy,Drip,3647.0,55.0,Coconut,45186,Kharif
2015,Hassan,74,2903.1,38.0,Sandy,Drip,393.0,56.0,Coconut,238542,Kharif
2016,Hassan,18,2903.1,39.0,Sandy,Drip,167.0,54.0,Coconut,1516,Kharif
2017,Hassan,37,2903.1,39.0,Laterite,Drip,71.0,58.0,Coconut,200000,Kharif
2018,Hassan,35,2996.6,39.0,Laterite,Drip,52.0,58.0,Coconut,4847,Kharif
2019,Hassan,5974,2996.6,40.0,Laterite,Drip,2570.0,59.0,Coconut,51239,Kharif
2004,Hassan,6631,2996.6,40.0,Laterite,Drip,27170.0,50.0,Ginger,216396,Kharif
2005,Hassan,6705,3522.8,40.0,Laterite,Drip,114744.0,54.0,Ginger,2644,Kharif
2006,Hassan,5876,3522.8,41.0,Laterite,Drip,1402.0,53.0,Ginger,44235,Kharif
2007,Hassan,326,3522.8,41.0,Laterite,Basin,23456.0,59.5,Ginger,203317,Kharif
2008,Hassan,6470,3729.8,41.0,Laterite,Basin,107809.0,55.0,Ginger,2134,Kharif
2009,Hassan,6709,3729.8,42.0,Laterite,Basin,1132.0,53.0,Ginger,45186,Kharif
2010,Hassan,6186,3729.8,42.0,Laterite,Basin,23960.0,53.5,Ginger,238542,Kharif
2011,Hassan,6503,2746.2,42.0,Laterite,Basin,126487.0,52.5,Ginger,1516,Kharif
2012,Hassan,5220,2746.2,43.0,Laterite,Basin,804.0,56.0,Ginger,57259,Kharif
2013,Hassan,4677,2746.2,27.0,Laterite,Basin,30362.0,57.0,Ginger,234779,Kharif
2014,Hassan,4803,3360.0,27.0,Laterite,Basin,124492.0,57.5,Ginger,1493,Kharif
2015,Hassan,3739,3360.0,27.0,Laterite,Basin,792.0,57.0,Ginger,64409,Kharif
2016,Hassan,3529,3360.0,27.0,Laterite,Basin,34153.0,55.0,Ginger,249978,Kharif
2017,Hassan,3649,3605.4,27.0,Laterite,Basin,132551.0,56.0,Ginger,637,Kharif
2018,Hassan,1374,3605.4,27.0,Laterite,Basin,338.0,54.0,Ginger,43311,Kharif
2012,Hassan,1279,2903.1,27.0,Laterite,Drip,2570.0,57.0,Coconut,200000,Kharif
2013,Hassan,13283,2903.1,27.0,Laterite,Drip,27170.0,57.5,Coconut,4847,Kharif
2014,Hassan,52119,2903.1,27.2,Laterite,Drip,114744.0,57.0,Coconut,51239,Kharif
2015,Hassan,725,2996.6,27.2,Laterite,Drip,1402.0,55.0,Coconut,216396,Kharif
2016,Mangalore,12885,2996.6,27.2,Laterite,Drip,23456.0,56.0,Coconut,2644,Kharif
2017,Mangalore,51179,2996.6,27.0,Laterite,Drip,107809.0,54.0,Coconut,44235,Kharif
2018,Mangalore,468,3522.8,27.0,Laterite,Drip,1132.0,58.0,Coconut,203317,Kharif
2019,Mangalore,11841,3522.8,27.0,Laterite,Drip,23960.0,58.0,Coconut,2134,Kharif
2004,Mangalore,50975,3522.8,27.0,Laterite,Drip,126487.0,59.0,Coconut,45186,Kharif
2005,Mangalore,206,3729.8,27.0,Laterite,Drip,804.0,50.0,Coconut,238542,Kharif
2006,Mangalore,10922,3729.8,27.0,Laterite,Drip,30362.0,54.0,Coconut,1516,Kharif
2007,Mangalore,51390,3729.8,27.2,Laterite,Drip,124492.0,53.0,Coconut,57259,Kharif
2008,Mangalore,177,2746.2,27.2,Laterite,Drip,792.0,52.0,Coconut,234779,Kharif
2009,Mangalore,10723,2746.2,27.2,Laterite,Drip,34153.0,51.0,Coconut,1493,Kharif
2010,Mangalore,51709,2746.2,27.1,Laterite,Drip,132551.0,57.0,Coconut,64409,Kharif
2011,Mangalore,146,3360.0,27.1,Laterite,Drip,338.0,57.0,Coconut,249978,Kharif
2012,Mangalore,10910,3360.0,27.1,Laterite,Drip,22966.0,60.0,Coconut,637,Kharif
2013,Mangalore,51355,3360.0,26.8,Laterite,Drip,131763.0,57.0,Coconut,43311,Kharif
2014,Mangalore,160,3605.4,26.8,Laterite,Drip,404.0,57.0,Coconut,24848,Kharif
2015,Mangalore,10912,3605.4,27.1,Laterite,Drip,24184.0,54.0,Coconut,761,Kharif
2016,Mangalore,51353,3605.4,27.1,Laterite,Drip,124387.0,54.5,Coconut,45608,Kharif
2017,Kodagu,1279,3512.4,26.8,Laterite,Drip,343.0,56.6,Coconut,234581,Kharif
2018,Kodagu,13283,3512.4,26.8,Laterite,Drip,23099.0,55.5,Coconut,646,Kharif
2011,Kodagu,52119,3512.4,26.8,Laterite,Drip,117825.84,58.5,Coconut,43562,Kharif
2012,Kodagu,725,3296.0,37.0,Laterite,Drip,336.0,59.5,Coconut,200000,Kharif
2013,Kodagu,12885,3550.0,37.0,Laterite,Drip,22594.0,55.0,Coconut,4847,Kharif
2014,Kodagu,51179,3550.0,37.0,Laterite,Drip,116481.07,53.0,Coconut,51239,Kharif
2015,Kodagu,468,3550.0,38.0,Laterite,Drip,316.0,53.5,Coconut,216396,Kharif
2016,Kodagu,11841,3654.0,38.0,Laterite,Drip,21400.0,52.5,Coconut,2644,Kharif
2017,Kodagu,50975,3654.0,38.0,Laterite,Drip,122102.0,56.0,Coconut,44235,Kharif
2018,Kodagu,206,3654.0,39.0,Laterite,Drip,382.0,57.0,Coconut,203317,Kharif
2004,Kodagu,10922,233.0,39.0,Laterite,Drip,19578.0,57.5,Coconut,2134,Kharif
2005,Kodagu,51390,233.0,39.0,Laterite,Drip,121037.0,57.0,Coconut,45186,Kharif
2006,Kodagu,177,233.0,40.0,Laterite,Drip,231.0,55.0,Coconut,238542,Kharif
2007,Kodagu,10723,234.0,40.0,Laterite,Drip,18951.0,56.0,Coconut,1516,Kharif
2008,Kodagu,51709,234.0,40.0,Laterite,Drip,110579.0,54.0,Coconut,57259,Kharif
2009,Kodagu,146,234.0,41.0,Laterite,Drip,221.0,58.0,Coconut,234779,Kharif
2010,Kodagu,10910,3105.0,41.0,Laterite,Drip,15362.0,58.0,Coconut,1493,Kharif
2011,Kodagu,51355,3105.0,41.0,Laterite,Drip,120373.0,59.0,Coconut,64409,Kharif
2012,Kodagu,160,3105.0,42.0,Laterite,Drip,291.0,50.0,Coconut,249978,Kharif
2013,Kodagu,10912,236.0,42.0,Laterite,Drip,17231.0,54.0,Coconut,637,Kharif
2014,Kodagu,51353,236.0,42.0,Laterite,Drip,119359.0,53.0,Coconut,43311,Kharif
2015,Kodagu,1279,2903.1,43.0,Laterite,Drip,283.0,52.0,Coconut,24848,Kharif
2016,Kodagu,13283,2903.1,27.0,Laterite,Drip,17690.0,51.0,Coconut,761,Kharif
2017,Kodagu,52119,2903.1,27.0,Laterite,Basin,7157.0,57.0,Coconut,45608,Kharif
2018,Kodagu,725,2996.6,27.0,Laterite,Basin,8700.0,57.0,Coconut,234581,Kharif
2004,Kodagu,12885,2996.6,27.0,Laterite,Basin,41266.0,60.0,Coconut,646,Kharif
2005,Kodagu,51179,2996.6,27.0,Laterite,Basin,8838.0,57.0,Coconut,43562,Kharif
2012,Kodagu,468,3296.0,27.0,Laterite,Basin,8954.0,57.0,Coconut,200000,Kharif
2013,Kodagu,11841,3550.0,27.2,Laterite,Basin,42915.0,54.0,Coconut,4847,Kharif
2014,Kodagu,50975,3550.0,27.2,Laterite,Basin,9230.0,54.5,Coconut,51239,Kharif
2015,Kodagu,206,3550.0,27.2,Alluvial,Basin,44313.0,56.6,Coconut,216396,Kharif
2016,Mysuru,10922,3654.0,27.0,Alluvial,Basin,45820.0,55.5,Coconut,2644,Kharif
2017,Mysuru,51390,3654.0,27.0,Alluvial,Basin,49084.0,58.5,Coconut,44235,Kharif
2018,Mysuru,177,3654.0,27.0,Alluvial,Basin,86311.0,59.5,Coconut,203317,Kharif
2004,Mysuru,10723,233.0,27.0,Alluvial,Basin,57642.0,55.0,Coconut,2134,Kharif
2005,Mysuru,51709,233.0,27.0,Alluvial,Basin,58405.0,53.0,Coconut,45186,Kharif
2006,Mysuru,146,233.0,27.0,Alluvial,Basin,60751.0,53.5,Coconut,238542,Kharif
2007,Mysuru,10910,234.0,27.2,Alluvial,Basin,109506.0,52.5,Coconut,1516,Kharif
2008,Mysuru,51355,234.0,27.2,Alluvial,Basin,114.0,56.0,Coconut,57259,Kharif
2009,Mysuru,160,234.0,27.2,Alluvial,Basin,3.0,57.0,Coconut,234779,Kharif
2010,Mysuru,10912,3105.0,27.1,Loam,Basin,95.0,57.5,Coconut,1493,Kharif
2011,Mysuru,51353,3105.0,27.1,Loam,Basin,19.0,57.0,Coconut,64409,Kharif
2012,Mysuru,142,3105.0,27.1,Loam,Basin,54.0,55.0,Coconut,249978,Kharif
2013,Mysuru,10505,236.0,26.8,Loam,Basin,13.0,56.0,Coconut,200000,Kharif
2014,Mysuru,51040,236.0,26.8,Loam,Basin,123.0,54.0,Coconut,4847,Kharif
2015,Mysuru,154,2903.1,26.8,Loam,Basin,19.0,58.0,Coconut,51239,Kharif
2016,Mysuru,10318,2903.1,37.0,Loam,Basin,32.0,58.0,Coconut,216396,Kharif
2017,Mysuru,48083,2903.1,37.0,Loam,Basin,8.0,59.0,Coconut,2644,Kharif
2018,Mysuru,143,2996.6,37.0,Loam,Basin,50.0,50.0,Coconut,44235,Kharif
2019,Mysuru,9283,2996.6,38.0,Loam,Basin,10.0,54.0,Coconut,203317,Kharif
2004,Mysuru,47200,2996.6,38.0,Teelah,Basin,29.0,53.0,Coconut,2134,Kharif
2013,Mysuru,158,2903.1,38.0,Teelah,Basin,44.0,52.0,Coconut,45186,Kharif
2014,Mysuru,8982,2903.1,39.0,Teelah,Basin,33.0,51.0,Coconut,238542,Kharif
2015,Mysuru,46990,2903.1,39.0,Teelah,Basin,14.0,57.0,Coconut,1516,Kharif
2016,Mysuru,103,2996.6,39.0,Teelah,Basin,56.0,57.0,Coconut,57259,Kharif
2017,Mysuru,8239,2996.6,40.0,Teelah,Basin,26.0,60.0,Coconut,234779,Kharif
2018,Mysuru,44563,2996.6,40.0,Teelah,Basin,98.0,57.0,Coconut,1493,Kharif
2004,Mysuru,96,3522.8,40.0,Teelah,Basin,3.0,57.0,Coconut,64409,Kharif
2005,Mysuru,6949,3522.8,41.0,Teelah,Basin,58637.0,54.0,Coconut,249978,Kharif
2006,Mysuru,44663,3522.8,41.0,Teelah,Basin,59777.0,54.5,Coconut,637,Kharif
2007,Mysuru,110,3729.8,41.0,Teelah,Basin,60528.0,56.6,Coconut,43311,Kharif
2008,Mysuru,6824,3729.8,42.0,Clay,Basin,61126.0,55.5,Cotton,24848,Kharif
2009,Mysuru,43013,3729.8,42.0,Clay,Basin,623687.0,58.5,Cotton,761,Kharif
2010,Mysuru,95,2746.2,42.0,Clay,Basin,63504.0,59.5,Cotton,45608,Kharif
2011,Mysuru,6441,2746.2,43.0,Clay,Basin,63931.0,55.0,Cotton,234581,Kharif
2012,Mysuru,4012,2746.2,43.0,Clay,Basin,73730.0,53.0,Cotton,646,Kharif
2013,Mysuru,4877,3360.0,27.0,Clay,Spray,118416.0,53.5,Coconut,43562,Kharif
2014,Mysuru,4930,3360.0,27.0,Clay,Spray,130132.0,52.5,Coconut,200000,Kharif
2015,Mysuru,4954,3360.0,27.0,Clay,Spray,154889.0,56.0,Coconut,4847,Kharif
2016,Mysuru,5019,3605.4,27.0,Clay,Spray,171739.0,57.0,Coconut,51239,Kharif
2017,Mysuru,5127,3605.4,27.0,Clay,Spray,172475.0,57.5,Coconut,216396,Kharif
2018,Mysuru,5174,3605.4,27.0,Clay,Spray,177939.0,57.0,Coconut,2644,Kharif
2013,Mysuru,5294,3512.4,27.2,Clay,Spray,313547.0,55.0,Coconut,44235,Kharif
2014,Mysuru,5474,3512.4,27.2,Clay,Spray,2783.0,56.0,Coconut,203317,Kharif
2015,Mysuru,5864,3512.4,27.2,Clay,Spray,1533.0,54.0,Coconut,2134,Kharif
2016,Mysuru,7028,3296.0,27.0,Clay,Spray,1647.0,58.0,Coconut,45186,Kharif
2017,Mysuru,7403,3296.0,27.0,Clay,Spray,975.0,58.0,Coconut,238542,Kharif
2018,Mysuru,7501,3296.0,27.0,Clay,Spray,2.0,59.0,Coconut,1516,Kharif
2004,Mysuru,7714,3550.0,27.0,Clay,Spray,836.0,50.0,Coconut,57259,Kharif
2005,Mysuru,7856,3550.0,27.0,Clay,Spray,806.0,54.0,Coconut,234779,Kharif
2006,Mysuru,32,3550.0,27.0,Clay,Spray,880.0,53.0,Coconut,1493,Kharif
2007,Mysuru,1,3654.0,27.2,Clay,Spray,770.0,52.0,Coconut,64409,Kharif
2008,Mysuru,30,3654.0,27.2,Clay,Spray,395.0,51.0,Coconut,249978,Kharif
2009,Mysuru,6,3654.0,27.2,Clay,Spray,187.0,57.0,Coconut,637,Kharif
2010,Mysuru,15,233.0,27.1,Clay,Spray,187.0,57.0,Coconut,43311,Kharif
2011,Mysuru,4,233.0,27.1,Clay,Spray,121.0,60.0,Coconut,24848,Kharif
2012,Kasaragodu,39,233.0,27.1,Clay,Spray,103.0,57.0,Coconut,761,Kharif
2013,Kasaragodu,6,234.0,26.8,Clay,Spray,71.0,57.0,Coconut,45608,Kharif
2014,Kasaragodu,12,234.0,26.8,Clay,Spray,3961.0,54.0,Coconut,234581,Kharif
2015,Kasaragodu,3,234.0,26.8,Clay,Spray,4247.0,54.5,Coconut,646,Kharif
2016,Kasaragodu,17,3105.0,37.0,Clay,Spray,3290.0,56.6,Coconut,43562,Kharif
2017,Kasaragodu,3,3105.0,37.0,Clay,Spray,3138.0,55.5,Coconut,200000,Kharif
2018,Kasaragodu,9,3105.0,37.0,Clay,Spray,3423.0,58.5,Coconut,4847,Kharif
2015,Kasaragodu,21,236.0,38.0,Clay,Spray,3899.0,59.5,Coconut,51239,Kharif
2016,Kasaragodu,11,236.0,38.0,Clay,Spray,4015.0,55.0,Coconut,216396,Kharif
2017,Kasaragodu,4,2903.1,38.0,Clay loam,Spray,4279.0,53.0,Coconut,2644,Kharif
2018,Kasaragodu,15,2903.1,39.0,Clay loam,Spray,4167.0,53.5,Coconut,44235,Kharif
2013,Kasaragodu,8,2903.1,39.0,Clay loam,Spray,4479.0,52.5,Coconut,203317,Kharif
2014,Kasaragodu,29,2996.6,39.0,Clay loam,Spray,3699.0,56.0,Coconut,2134,Kharif
2015,Kasaragodu,1,2996.6,41.0,Clay loam,Spray,4904.0,57.0,Coconut,45186,Kharif
2016,Kasaragodu,13736,2996.6,42.0,Clay loam,Spray,2821.0,57.5,Coconut,238542,Kharif
2017,Kasaragodu,14003,3522.8,42.0,Clay loam,Spray,3472.0,57.0,Coconut,1516,Kharif
2018,Kasaragodu,14179,3522.8,42.0,Clay loam,Spray,3647.0,55.0,Coconut,200000,Kharif
2004,Kasaragodu,14319,3522.8,43.0,Clay loam,Spray,393.0,56.0,Coconut,4847,Kharif
2005,Kasaragodu,14464,3729.8,43.0,Clay loam,Spray,167.0,54.0,Coconut,51239,Kharif
2006,Kasaragodu,14876,3729.8,128.0,Clay loam,Spray,71.0,58.0,Coconut,216396,Kharif
2007,Kasaragodu,14976,3729.8,129.0,Clay loam,Spray,52.0,58.0,Coconut,2644,Kharif
2008,Kasaragodu,15009,2746.2,130.0,Clay loam,Spray,12.0,59.0,Coconut,44235,Kharif
2009,Kasaragodu,15114,2746.2,131.0,Clay loam,Spray,51.0,50.0,Coconut,203317,Kharif
2010,Kasaragodu,16224,2746.2,132.0,Clay loam,Spray,61.0,54.0,Coconut,2134,Kharif
2011,Kasaragodu,17095,3360.0,133.0,Clay loam,Drip,67.0,53.0,Cocoa,45186,Kharif
2012,Kasaragodu,17512,3360.0,134.0,Clay loam,Drip,62.0,52.0,Cocoa,238542,Kharif
2013,Kasaragodu,17587,3360.0,135.0,Clay loam,Drip,32.0,51.0,Cocoa,1516,Kharif
2014,Kasaragodu,17771,3605.4,136.0,Clay loam,Drip,22.0,57.0,Cocoa,57259,Kharif
2015,Kasaragodu,17825,3605.4,137.0,Arid and Desert,Drip,25.0,57.0,Cocoa,234779,Kharif
2016,Kasaragodu,3147,3605.4,138.0,Arid and Desert,Drip,4.0,60.0,Cocoa,1493,Kharif
2017,Raichur,2578,3512.4,139.0,Arid and Desert,Drip,9.0,57.0,Coffee,64409,Kharif
2016,Raichur,1591,3512.4,140.0,Arid and Desert,Drip,12.0,57.0,Coffee,249978,Kharif
2017,Raichur,1298,3512.4,141.0,Arid and Desert,Drip,2089.0,54.0,Coffee,637,Kharif
2018,Raichur,4,3296.0,142.0,Arid and Desert,Drip,2810.0,54.5,Coffee,43311,Kharif
2013,Raichur,1122,3296.0,143.0,Arid and Desert,Drip,841.0,56.6,Coffee,24848,Kharif
2014,Raichur,917,3296.0,144.0,Arid and Desert,Drip,3550.0,55.5,Coffee,761,Kharif
2015,Raichur,819,3550.0,145.0,Arid and Desert,Drip,109.0,58.5,Coffee,45608,Kharif
2016,Raichur,619,3550.0,146.0,Arid and Desert,Drip,3368.0,59.5,Coffee,234581,Kharif
2017,Raichur,391,3550.0,147.0,Arid and Desert,Drip,3671.0,55.0,Coffee,646,Kharif
2018,Raichur,211,3654.0,148.0,Loam,Drip,2404.0,53.0,Coffee,43562,Kharif
2004,Raichur,153,3654.0,149.0,Loam,Drip,2805.0,53.5,Coffee,200000,Kharif
2005,Raichur,111,3654.0,150.0,Loam,Drip,2331.0,52.5,Coffee,4847,Kharif
2006,Raichur,76,233.0,151.0,Loam,Drip,2088.0,56.0,Coffee,51239,Kharif
2007,Raichur,53,233.0,152.0,Loam,Drip,2628.0,57.0,Coffee,216396,Kharif
2008,Raichur,2688,233.0,153.0,Loam,Drip,1939.0,57.5,Coffee,2644,Kharif
2009,Raichur,2311,2903.1,154.0,Loam,Drip,1871.0,57.0,Cardamum,44235,Kharif
2010,Raichur,2188,2903.1,155.0,Loam,Drip,1868.0,55.0,Cardamum,203317,Kharif
2011,Raichur,1998,2903.1,156.0,Loam,Drip,127919.0,56.0,Cardamum,2134,Kharif
2012,Raichur,2006,2996.6,157.0,Loam,Drip,75340.0,54.0,Cardamum,45186,Kharif
2013,Raichur,2034,2996.6,158.0,Sandy loam ,Drip,29170.0,58.0,Cardamum,238542,Kharif
2014,Raichur,2035,2996.6,159.0,Sandy loam ,Drip,1901.0,58.0,Cardamum,1516,Kharif
2015,Raichur,2074,3522.8,160.0,Sandy loam ,Drip,972.0,59.0,Cardamum,57259,Kharif
2016,Raichur,2127,3522.8,161.0,Sandy loam ,Drip,874.0,50.0,Cardamum,234779,Kharif
2017,Raichur,2090,3522.8,162.0,Sandy loam ,Drip,592.0,54.0,Cardamum,1493,Kharif
2016,Raichur,2059,3729.8,163.0,Sandy loam ,Drip,864.0,53.0,Cardamum,64409,Kharif
2017,Raichur,2050,3729.8,164.0,Sandy loam ,Drip,5373.0,52.0,Cardamum,249978,Kharif
2016,Raichur,1865,3729.8,165.0,Sandy loam ,Drip,6589.0,51.0,Cardamum,637,Kharif
2017,Raichur,1841,2746.2,166.0,Sandy loam ,Drip,5107.0,57.0,Cardamum,43311,Kharif
2018,Raichur,1799,2746.2,167.0,Sandy loam ,Drip,5518.0,57.0,Cardamum,24848,Kharif
2013,Raichur,1468,2746.2,168.0,Sandy loam ,Drip,4912.0,60.0,Cardamum,761,Kharif
2014,Gulbarga,568,3360.0,169.0,Sandy loam ,Drip,3830.0,57.0,Cotton,45608,Kharif
2015,Gulbarga,407,3360.0,170.0,Sandy loam ,Drip,4.0,57.0,Cotton,234581,Kharif
2016,Gulbarga,177,3360.0,171.0,Sandy loam ,Drip,9.0,54.0,Cotton,646,Kharif
2017,Gulbarga,51,3605.4,172.0,Sandy loam ,Drip,12.0,54.5,Cotton,43562,Kharif
2018,Gulbarga,173,3605.4,173.0,Sandy loam ,Drip,2089.0,56.6,Pepper,200000,Kharif
2004,Gulbarga,201,3605.4,174.0,Sandy loam ,Drip,2810.0,55.5,Pepper,4847,Kharif
2005,Gulbarga,206,3512.4,175.0,Sandy loam ,Drip,841.0,58.5,Pepper,51239,Kharif
2006,Gulbarga,243,3512.4,176.0,Sandy loam ,Drip,3550.0,59.5,Pepper,216396,Kharif
2007,Gulbarga,123,3512.4,177.0,Sandy loam ,Basin,109.0,55.0,Pepper,2644,Kharif
2008,Gulbarga,82,3296.0,178.0,Sandy loam ,Basin,3368.0,53.0,Pepper,44235,Kharif
2009,Gulbarga,74,3296.0,179.0,Sandy loam ,Basin,3671.0,53.5,Pepper,203317,Kharif
2010,Gulbarga,18,3296.0,180.0,Sandy loam ,Basin,2404.0,52.5,Pepper,2134,Kharif
2011,Gulbarga,37,3550.0,181.0,Sandy loam ,Basin,2805.0,56.0,Pepper,45186,Kharif
2012,Gulbarga,35,3550.0,182.0,Sandy loam ,Basin,2331.0,57.0,Pepper,238542,Kharif
2013,Gulbarga,5974,3550.0,183.0,Sandy loam ,Basin,2088.0,57.5,Pepper,1516,Kharif
2014,Gulbarga,6631,3654.0,184.0,Arid and Desert,Basin,2628.0,57.0,Arecanut,200000,Kharif
2015,Gulbarga,6705,3654.0,185.0,Arid and Desert,Basin,1939.0,55.0,Arecanut,4847,Kharif
2016,Gulbarga,5876,3654.0,186.0,Arid and Desert,Basin,1871.0,56.0,Arecanut,51239,Kharif
2017,Gulbarga,326,233.0,187.0,Arid and Desert,Basin,1868.0,54.0,Arecanut,216396,Kharif
2017,Gulbarga,6470,233.0,188.0,Arid and Desert,Basin,127919.0,58.0,Arecanut,2644,Kharif
2016,Gulbarga,6709,233.0,189.0,Arid and Desert,Basin,75340.0,58.0,Arecanut,44235,Kharif
2017,Gulbarga,6186,234.0,190.0,Arid and Desert,Basin,29170.0,59.0,Arecanut,203317,Kharif
2018,Gulbarga,6503,234.0,191.0,Arid and Desert,Basin,1901.0,50.0,Arecanut,2134,Kharif
2013,Gulbarga,5220,234.0,192.0,Arid and Desert,Basin,972.0,54.0,Arecanut,45186,Kharif
2014,Gulbarga,4677,3105.0,193.0,Arid and Desert,Basin,874.0,53.0,Arecanut,238542,Kharif
2015,Gulbarga,4803,3105.0,194.0,Arid and Desert,Basin,592.0,52.0,Arecanut,1516,Kharif
2016,Gulbarga,3739,3105.0,195.0,Arid and Desert,Basin,864.0,51.0,Arecanut,57259,Kharif
2017,Gulbarga,3529,236.0,196.0,Arid and Desert,Basin,5373.0,57.0,Arecanut,234779,Kharif
2018,Gulbarga,3649,236.0,197.0,Arid and Desert,Basin,6589.0,57.0,Arecanut,1493,Kharif
2004,Gulbarga,1374,2903.1,198.0,Arid and Desert,Basin,5107.0,60.0,Arecanut,64409,Kharif
2005,Gulbarga,933,2903.1,199.0,Arid and Desert,Basin,5518.0,57.0,Ginger,249978,Kharif
2006,Gulbarga,345,2903.1,200.0,Arid and Desert,Basin,4912.0,57.0,Ginger,637,Kharif
2007,Gulbarga,29,2996.6,201.0,Arid and Desert,Basin,3830.0,54.0,Ginger,43311,Kharif
2008,Gulbarga,11,2996.6,202.0,Arid and Desert,Basin,4.0,54.5,Ginger,24848,Kharif
2009,Gulbarga,10,2996.6,203.0,Arid and Desert,Basin,9.0,56.6,Ginger,761,Kharif
2010,Gulbarga,7,3522.8,204.0,Arid and Desert,Basin,12.0,55.5,Ginger,45608,Kharif
2011,Gulbarga,10,3522.8,205.0,Arid and Desert,Basin,2089.0,58.5,Ginger,234581,Kharif
2012,Madikeri,56,3522.8,206.0,Arid and Desert,Basin,2810.0,59.5,Ginger,646,Kharif
2013,Madikeri,68,3729.8,207.0,Arid and Desert,Basin,841.0,55.0,Ginger,43562,Kharif
2014,Madikeri,56,3729.8,208.0,Arid and Desert,Basin,3550.0,53.0,Ginger,200000,Kharif
2015,Madikeri,66,3729.8,209.0,Arid and Desert,Basin,109.0,53.5,Ginger,4847,Kharif
2016,Madikeri,55,2746.2,210.0,Arid and Desert,Basin,3368.0,52.5,Ginger,51239,Kharif
2017,Madikeri,42,2746.2,211.0,Arid and Desert,Basin,3671.0,56.0,Ginger,216396,Kharif
2004,Madikeri,51179,2746.2,212.0,Arid and Desert,Basin,2404.0,57.0,Ginger,2644,Kharif
2004,Madikeri,468,3360.0,213.0,Arid and Desert,Basin,2805.0,57.5,Ginger,44235,Kharif
2004,Madikeri,11841,3360.0,214.0,loamy sand,Basin,2331.0,57.0,Tea,203317,Kharif
2004,Madikeri,50975,3360.0,215.0,loamy sand,Basin,2088.0,55.0,Tea,2134,Kharif
2004,Madikeri,206,3605.4,216.0,loamy sand,Basin,2628.0,56.0,Tea,45186,Kharif
2004,Madikeri,10922,3605.4,217.0,loamy sand,Basin,1939.0,54.0,Tea,238542,Kharif
2004,Madikeri,51390,3605.4,218.0,loamy sand,Basin,1871.0,58.0,Tea,1516,Kharif
2004,Madikeri,177,3512.4,219.0,loamy sand,Basin,1868.0,58.0,Tea,57259,Kharif
2004,Madikeri,10723,3512.4,220.0,loamy sand,Spray,127919.0,59.0,Tea,234779,Kharif
2004,Madikeri,51709,3512.4,221.0,loamy sand,Spray,75340.0,50.0,Tea,1493,Kharif
2004,Madikeri,146,3296.0,222.0,loamy sand,Spray,29170.0,54.0,Tea,64409,Kharif
2004,Madikeri,10910,3296.0,27.0,loamy sand,Spray,1901.0,53.0,Tea,249978,Kharif
2004,Madikeri,51355,3296.0,27.0,loamy sand,Spray,972.0,52.0,Tea,637,Kharif
